employee_id,department,region,tenure,role_level,work_mode,wave,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,uwes_1,uwes_2,uwes_3,pers_1,pers_2,pers_3,tech_1,tech_2,tech_3,just_1,just_2,psys_1,psys_2,esg_1,esg_2
E0480,R,Europe,<1y,lead,hybrid,3,3.0,4.0,5.0,7.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,9.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0
E0481,C,UK,<1y,mid,onsite,3,3.0,3.0,5.0,7.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,10.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0
E0482,Q,India,<1y,mid,hybrid,3,4.0,4.0,3.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,9.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0
E0483,N,Israel,<1y,mid,hybrid,3,5.0,3.0,3.0,10.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0
E0484,R,UK,>5y,junior,onsite,3,2.0,4.0,3.0,9.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0
E0485,C,India,1-3y,senior,hybrid,3,3.0,4.0,5.0,7.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0
E0486,O,Israel,1-3y,mid,hybrid,3,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0
E0487,J,UK,1-3y,mid,onsite,3,2.0,4.0,2.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0
E0488,Other (24),UK,<1y,mid,hybrid,3,4.0,5.0,5.0,8.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
E0489,K,US,>5y,junior,remote,3,3.0,4.0,3.0,7.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,8.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
E0490,K,UK,1-3y,lead,hybrid,3,4.0,5.0,4.0,10.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0
E0491,P,India,1-3y,mid,hybrid,3,2.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0
E0492,Other (24),US,1-3y,mid,hybrid,3,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,6.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0
E0493,K,India,3-5y,mid,remote,3,2.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0
E0494,M,UK,1-3y,junior,hybrid,3,5.0,4.0,3.0,8.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0
E0495,Other (24),US,1-3y,mid,hybrid,3,3.0,4.0,3.0,8.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0
E0496,L,US,1-3y,mid,hybrid,3,3.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,8.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
E0497,P,Israel,1-3y,mid,remote,3,3.0,4.0,5.0,8.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0
E0498,F,Israel,<1y,junior,hybrid,3,3.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,10.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0
E0499,A,Israel,1-3y,junior,remote,3,3.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0
E0500,I,US,<1y,junior,remote,3,3.0,5.0,5.0,7.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,8.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0
E0501,O,Israel,3-5y,junior,hybrid,3,2.0,3.0,4.0,6.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,3.0,8.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0
E0502,E,US,<1y,junior,hybrid,3,3.0,4.0,5.0,9.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,7.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,2.0
E0503,N,Israel,1-3y,lead,remote,3,3.0,3.0,5.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
E0504,N,Europe,1-3y,junior,hybrid,3,3.0,3.0,5.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,7.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0
E0505,Other (24),UK,>5y,mid,remote,3,4.0,5.0,4.0,10.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,7.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0
E0506,D,US,1-3y,mid,hybrid,3,3.0,4.0,4.0,6.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0
E0507,E,US,1-3y,mid,hybrid,3,3.0,4.0,5.0,7.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,8.0,4.0,3.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
E0508,K,UK,1-3y,senior,hybrid,3,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,8.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0
E0509,R,Israel,1-3y,mid,onsite,3,2.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,9.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0
E0510,J,India,1-3y,senior,remote,3,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0
E0511,I,UK,1-3y,junior,hybrid,3,4.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0
E0512,G,Israel,3-5y,junior,hybrid,3,3.0,4.0,3.0,8.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,9.0,3.0,1.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0
E0513,Other (24),UK,>5y,junior,hybrid,3,5.0,4.0,4.0,8.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0
E0514,R,US,1-3y,junior,onsite,3,3.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0
E0515,F,US,<1y,junior,hybrid,3,4.0,3.0,4.0,8.0,4.0,5.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,8.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
E0516,I,UK,>5y,senior,hybrid,3,4.0,2.0,5.0,7.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,7.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0
E0517,Other (24),Europe,1-3y,mid,hybrid,3,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,8.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0
E0518,Other (24),India,1-3y,mid,remote,3,4.0,3.0,4.0,10.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,8.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0
E0519,A,Europe,1-3y,junior,hybrid,3,4.0,3.0,4.0,8.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,10.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0
E0520,G,US,1-3y,mid,hybrid,3,3.0,4.0,2.0,6.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0
E0521,H,UK,3-5y,lead,remote,3,5.0,5.0,5.0,10.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0
E0522,Other (24),US,1-3y,junior,hybrid,3,4.0,4.0,4.0,8.0,5.0,5.0,4.0,4.0,2.0,5.0,2.0,5.0,1.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0
E0523,A,Europe,1-3y,mid,hybrid,3,5.0,3.0,4.0,7.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0,8.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
E0524,A,US,<1y,mid,hybrid,3,4.0,5.0,5.0,9.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0
E0525,L,US,1-3y,junior,onsite,3,3.0,5.0,4.0,9.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,7.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0
E0526,E,UK,1-3y,mid,hybrid,3,3.0,5.0,5.0,10.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,5.0,4.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0
E0527,Other (24),Israel,1-3y,mid,remote,3,3.0,4.0,5.0,10.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0
E0528,I,UK,<1y,junior,remote,3,5.0,4.0,5.0,8.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,10.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0
E0529,I,UK,<1y,lead,hybrid,3,2.0,4.0,4.0,6.0,5.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,8.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0
E0530,Other (24),Europe,1-3y,mid,hybrid,3,5.0,4.0,4.0,7.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,10.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
E0531,L,India,3-5y,senior,hybrid,3,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,7.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0
E0532,Q,UK,>5y,mid,remote,3,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,8.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0
E0533,E,UK,3-5y,junior,onsite,3,4.0,5.0,4.0,8.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,9.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0
E0534,Q,UK,3-5y,mid,remote,3,2.0,4.0,4.0,9.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,8.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0
E0535,J,UK,<1y,junior,remote,3,3.0,3.0,1.0,5.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0
E0536,Q,UK,3-5y,mid,hybrid,3,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0
E0537,M,India,1-3y,mid,remote,3,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0
E0538,G,US,>5y,senior,onsite,3,4.0,3.0,4.0,9.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,6.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0
E0539,Other (24),US,<1y,mid,hybrid,3,4.0,4.0,3.0,9.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,5.0,1.0,3.0,6.0,3.0,1.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0
E0540,Other (24),US,1-3y,junior,hybrid,3,4.0,3.0,3.0,7.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,7.0,4.0,1.0,5.0,2.0,3.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
E0541,Q,Israel,1-3y,junior,hybrid,3,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0
